путь,расстояние,13.5
путь,цель,13.1
путь,траектория,8.2
путь,поезд,8.1
путь,судьба,7.9
путь,звезда,6.4
путь,тропа,5.9
путь,трасса,5.6
путь,выбор,5.5
путь,даль,5.1
путь,тропинка,4.9
путь,путник,4.0
путь,линия,4.0
путь,космос,4.0
путь,путешествие,3.9
путь,дорожка,3.9
путь,шёлк,3.9
путь,карта,3.8
путь,извилистость,3.0
путь,стезя,2.9
путь,шаг,2.7
путь,машина,2.7
путь,время,2.0
путь,вселенная,2.0
путь,истина,2.0
путь,знак,2.0
путь,свет,2.0
путь,трамвай,2.0
путь,горизонт,2.0
путь,тупик,2.0
путь,указатель,2.0
путь,молоко,2.0
путь,мечта,2.0
путь,стрелка,2.0
путь,скорость,1.3
путь,странник,1.3
путь,самурай,1.3
путь,странствие,1.3
путь,километр,1.2
путь,поле,1.2
путь,смысл,1.2
путь,шоссе,1.2
путь,философия,1.1
путь,тракт,1.1
путь,состав,1.1
путь,поход,1.1
путь,распутье,1.1
путь,асфальт,1.1
путь,поворот,1.1
путь,метро,1.1
путь,познание,1.1
путь,выход,1.1
путь,велосипед,1.1
путь,азимут,1.1
путь,дом,0.9
путь,вечность,0.7
путь,ход,0.7
путь,посох,0.7
путь,колея,0.7
путь,лес,0.7
путь,приключение,0.6
путь,неизвестность,0.6
путь,пункт,0.6
путь,пунктир,0.6
путь,слава,0.6
ночь,день,152.7
ночь,темнота,66.5
ночь,тьма,56.5
ночь,луна,50.8
ночь,тишина,24.3
ночь,секс,16.3
ночь,темень,14.3
ночь,звезда,13.3
ночь,свет,7.3
ночь,аптека,6.0
ночь,страх,5.9
ночь,улица,5.4
ночь,прохлада,4.8
ночь,сумерки,4.1
ночь,дочь,3.8
ночь,полночь,3.4
ночь,мафия,3.0
ночь,затмение,3.0
ночь,одеяло,2.9
ночь,отдых,2.8
ночь,звездопад,2.8
ночь,полнолуние,2.7
ночь,холод,2.7
ночь,месяц,2.7
ночь,сутки,2.0
ночь,сияние,2.0
ночь,палатка,2.0
ночь,шёпот,2.0
ночь,ночлег,2.0
ночь,покой,2.0
ночь,рассвет,2.0
ночь,спокойствие,2.0
ночь,подушка,2.0
ночь,сновидение,2.0
ночь,светлячок,2.0
ночь,вор,2.0
ночь,покров,2.0
ночь,тайна,1.4
ночь,романтика,1.4
ночь,тепло,1.3
ночь,туман,1.3
ночь,огонь,1.2
ночь,таинственность,1.2
ночь,вампир,1.2
ночь,работа,1.2
ночь,страсть,1.1
ночь,гулянка,1.1
ночь,вдохновение,1.1
ночь,небосвод,1.1
ночь,кино,1.1
ночь,ночник,1.1
ночь,комета,1.1
ночь,звук,1.1
ночь,прогулка,0.8
ночь,любовь,0.7
ночь,красота,0.7
ночь,сверчок,0.7
ночь,нежность,0.6
ночь,усталость,0.6
ночь,одиночество,0.6
ночь,жизнь,0.6
ночь,покрывало,0.6
любовь,секс,142.3
любовь,чувство,67.9
любовь,нежность,43.0
любовь,поцелуй,34.0
любовь,ненависть,32.9
любовь,бог,26.6
любовь,семья,25.1
любовь,химия,22.0
любовь,сердце,19.8
любовь,дружба,17.1
любовь,боль,15.3
любовь,пара,11.6
любовь,тепло,10.7
любовь,доверие,10.2
любовь,забота,9.3
любовь,морковь,7.5
любовь,свадьба,7.2
любовь,сила,7.1
любовь,свидание,6.8
любовь,преданность,6.5
любовь,понимание,6.4
любовь,вечность,6.1
любовь,разлука,6.0
любовь,наслаждение,6.0
любовь,муж,5.6
любовь,верность,5.4
любовь,привязанность,4.7
любовь,близость,4.5
любовь,свет,4.2
любовь,смерть,4.0
любовь,сон,4.0
любовь,душа,3.7
любовь,амур,3.4
любовь,брак,3.4
любовь,взаимность,3.3
любовь,мужчина,3.0
любовь,гнев,3.0
любовь,труд,3.0
любовь,разочарование,2.9
любовь,яд,2.9
любовь,измена,2.9
любовь,человек,2.9
любовь,истина,2.9
любовь,мечта,2.8
любовь,влечение,2.7
любовь,уважение,2.0
любовь,смысл,2.0
любовь,искренность,2.0
любовь,растворение,2.0
любовь,вселенная,2.0
любовь,цветок,2.0
любовь,люба,2.0
любовь,дар,2.0
любовь,зло,2.0
любовь,небо,2.0
любовь,предательство,2.0
любовь,трепет,2.0
любовь,эмоция,2.0
любовь,сердечко,2.0
любовь,кольцо,2.0
любовь,дорога,2.0
любовь,обман,2.0
любовь,желание,2.0
любовь,прикосновение,2.0
любовь,враньё,2.0
любовь,иллюзия,1.4
любовь,взаимопонимание,1.4
любовь,страх,1.4
любовь,наркотик,1.3
любовь,принятие,1.3
любовь,сказка,1.3
любовь,космос,1.3
любовь,единство,1.3
любовь,парень,1.3
любовь,огонь,1.3
любовь,прощение,1.2
любовь,слабость,1.2
любовь,выдумка,1.2
любовь,улыбка,1.2
любовь,взгляд,1.2
любовь,оргазм,1.2
любовь,бред,1.2
любовь,теплота,1.2
любовь,свекровь,1.2
любовь,ужас,1.2
любовь,самопожертвование,1.2
любовь,чувственность,1.2
любовь,жалость,1.1
любовь,молодость,1.1
любовь,предложение,1.1
любовь,чудо,1.1
любовь,букет,1.1
любовь,соитие,1.1
любовь,связь,1.1
любовь,война,1.1
любовь,гроб,1.1
любовь,секрет,1.1
любовь,печаль,1.1
любовь,глубина,1.1
любовь,нужность,1.1
любовь,восхищение,1.1
любовь,муза,1.1
любовь,зима,1.1
любовь,путь,1.1
любовь,бесконечность,1.1
любовь,чушь,1.1
любовь,флирт,1.1
любовь,птица,1.1
любовь,имя,0.9
любовь,влюблённость,0.9
любовь,ложь,0.8
любовь,козёл,0.8
любовь,жвачка,0.7
любовь,редкость,0.7
любовь,чистота,0.7
любовь,отчаяние,0.7
любовь,полёт,0.7
любовь,отдача,0.7
любовь,жертва,0.7
любовь,ощущение,0.7
любовь,слово,0.6
любовь,солнышко,0.6
любовь,обожание,0.6
любовь,миф,0.6
любовь,смех,0.6
любовь,ответственность,0.6
любовь,расставание,0.6
любовь,отсутствие,0.6
любовь,глупость,0.6
любовь,шаг,0.6
любовь,жертвенность,0.6
любовь,удача,0.6
вода,море,130.0
вода,жидкость,99.4
вода,река,95.5
вода,кран,62.0
вода,океан,39.6
вода,влага,36.0
вода,стакан,29.0
вода,прозрачность,23.6
вода,питьё,23.5
вода,воздух,22.1
вода,жизнь,20.6
вода,молекула,19.0
вода,капля,16.7
вода,напиток,16.3
вода,плавание,15.0
вода,поток,14.3
вода,течение,14.2
вода,кислород,14.0
вода,минералка,13.8
вода,водка,11.6
вода,водород,11.2
вода,озеро,10.7
вода,труба,10.4
вода,ручей,10.0
вода,испарение,9.0
вода,бутылка,8.3
вода,купание,7.7
вода,влажность,6.5
вода,чай,5.9
вода,потоп,5.6
вода,кипяток,5.3
вода,стихия,5.3
вода,источник,5.3
вода,пиво,5.2
вода,пустыня,5.0
вода,молоко,5.0
вода,сосуд,4.8
вода,водоём,4.5
вода,кружка,3.9
вода,вино,3.9
вода,соль,3.8
вода,химия,3.2
вода,туалет,3.0
вода,колонка,3.0
вода,наводнение,3.0
вода,моча,2.9
вода,ветер,2.9
вода,движение,2.9
вода,течь,2.9
вода,растворитель,2.8
вода,минерал,2.8
вода,вещество,2.7
вода,свежесть,2.7
вода,сырость,2.7
вода,холод,2.6
вода,чистота,2.6
вода,водопад,2.6
вода,дистиллят,2.0
вода,прохлада,2.0
вода,смеситель,2.0
вода,луна,2.0
вода,дно,2.0
вода,суша,2.0
вода,медуза,2.0
вода,спирт,2.0
вода,туман,2.0
вода,шланг,2.0
вода,баня,2.0
вода,дерево,2.0
вода,русалка,2.0
вода,пловец,2.0
вода,разлив,2.0
вода,ключ,2.0
вода,таз,2.0
вода,фляга,2.0
вода,жижа,2.0
вода,прилив,2.0
вода,омут,2.0
вода,элемент,2.0
вода,ряска,2.0
вода,запивка,2.0
вода,натяжение,2.0
вода,тепло,2.0
вода,гидравлика,2.0
вода,утопленник,2.0
вода,формула,1.3
вода,всплеск,1.2
вода,водяной,1.2
вода,рыбалка,1.2
вода,мельница,1.2
вода,водоросль,1.2
вода,мост,1.2
вода,катер,1.2
вода,кола,1.2
вода,стекло,1.2
вода,кофе,1.2
вода,ливень,1.1
вода,тело,1.1
вода,блик,1.1
вода,беда,1.1
вода,энергия,1.1
вода,расслабление,1.1
вода,диплом,1.1
вода,ил,1.1
вода,айсберг,1.1
вода,покой,1.1
вода,структура,1.1
вода,кристалл,1.1
вода,сахар,1.1
вода,тишина,1.1
вода,водолаз,1.1
вода,осьминог,1.1
вода,свет,1.1
вода,мокрота,0.8
вода,сила,0.8
вода,соединение,0.7
вода,мягкость,0.7
вода,водопой,0.7
вода,туча,0.7
вода,информация,0.7
вода,состояние,0.7
вода,болото,0.7
вода,организм,0.7
вода,свобода,0.7
вода,человек,0.6
вода,спасение,0.6
вода,среда,0.6
вода,здоровье,0.6
вода,синева,0.6
вода,пузырь,0.6
вода,рот,0.6
вода,необходимость,0.6
вода,бульон,0.6
вода,лимонад,0.6
вода,память,0.6
секс,страсть,125.0
секс,удовольствие,70.0
секс,оргазм,56.7
секс,наслаждение,12.7
секс,близость,11.7
секс,интим,9.3
секс,сперма,9.0
секс,поза,8.7
секс,потребность,8.5
секс,радость,8.5
секс,жизнь,7.9
секс,пол,7.8
секс,соитие,6.6
секс,мужчина,6.4
секс,удовлетворение,5.9
секс,кайф,5.6
секс,партнёр,5.1
секс,пошлость,5.0
секс,насилие,4.8
секс,слияние,4.7
секс,дружба,4.4
секс,экстаз,3.9
секс,развлечение,3.9
секс,кекс,3.8
секс,разврат,3.5
секс,зависимость,3.0
секс,жена,2.9
секс,смех,2.9
секс,муж,2.8
секс,сношение,2.8
секс,игра,2.8
секс,акт,2.7
секс,доверие,2.0
секс,ребёнок,2.0
секс,занятие,2.0
секс,собака,2.0
секс,рок,2.0
секс,физика,2.0
секс,беременность,2.0
секс,инстинкт,2.0
секс,тепло,2.0
секс,извращение,2.0
секс,проститутка,2.0
секс,грязь,2.0
секс,туалет,2.0
секс,наука,2.0
секс,наркотик,2.0
секс,табу,2.0
секс,процесс,2.0
секс,интимность,2.0
секс,пара,1.4
секс,измена,1.3
секс,соединение,1.3
секс,спорт,1.3
секс,семья,1.2
секс,блаженство,1.2
секс,телефон,1.2
секс,смерть,1.2
секс,парень,1.2
секс,страх,1.2
секс,мечта,1.1
секс,человек,1.1
секс,свобода,1.1
секс,сифилис,1.1
секс,знакомство,1.1
секс,безумие,1.1
секс,темнота,1.1
секс,клубника,1.1
секс,онанизм,0.8
секс,пот,0.7
секс,приятность,0.7
секс,танец,0.7
секс,единение,0.7
секс,физиология,0.7
секс,животное,0.7
секс,здоровье,0.7
секс,сексуальность,0.7
секс,действие,0.7
секс,отвращение,0.7
секс,плоть,0.6
секс,лифт,0.6
секс,согласие,0.6
секс,взаимность,0.6
секс,влажность,0.6
секс,город,0.6
секс,отсутствие,0.6
секс,фригидность,0.6
секс,гедонизм,0.6
секс,нагота,0.6
секс,энергия,0.6
секс,род,0.6
секс,восторг,0.6
секс,нега,0.6
секс,свадьба,0.6
лето,жара,122.6
лето,солнце,60.1
лето,море,19.9
лето,пляж,18.8
лето,отдых,15.3
лето,отпуск,15.1
лето,осень,13.2
лето,август,7.0
лето,зной,6.2
лето,вода,5.5
лето,счастье,4.7
лето,малина,4.0
лето,духота,3.8
лето,одуванчик,3.0
лето,бабочка,3.0
лето,купальник,2.9
лето,вечер,2.9
лето,река,2.9
лето,огород,2.9
лето,пыль,2.0
лето,день,2.0
лето,гроза,2.0
лето,жизнь,2.0
лето,купание,2.0
лето,погода,2.0
лето,парк,2.0
лето,год,2.0
лето,комар,2.0
лето,квас,2.0
лето,лес,2.0
лето,рыбалка,2.0
лето,ночь,2.0
лето,пот,1.3
лето,юг,1.2
лето,теплынь,1.2
лето,кондиционер,1.1
лето,соловей,1.1
лето,дверь,1.1
лето,воздух,1.1
лето,красота,1.1
лето,расслабленность,1.1
лето,пруд,1.1
лето,самолёт,1.1
лето,свобода,0.7
лето,время,0.7
лето,веселье,0.7
лето,котлета,0.6
лето,смерть,0.6
лето,океан,0.6
лето,речка,0.6
луч,солнце,121.8
луч,свет,85.1
луч,лазер,12.7
луч,линия,12.0
луч,прямая,8.8
луч,звезда,5.8
луч,прожектор,3.2
луч,преломление,2.9
луч,фонарь,2.9
луч,призма,2.8
луч,отрезок,2.6
луч,блик,2.0
луч,проектор,2.0
луч,сияние,2.0
луч,небо,2.0
луч,отражение,2.0
луч,вектор,2.0
луч,гамма,2.0
луч,радиус,2.0
луч,надежда,1.4
луч,направление,1.4
луч,яркость,1.4
луч,фотон,1.4
луч,точка,1.3
луч,скорость,1.3
луч,космос,1.3
луч,пучок,1.2
луч,тьма,1.2
луч,рассвет,1.2
луч,цвет,1.1
луч,ультрафиолет,1.1
луч,лучик,1.1
луч,поток,1.1
луч,понос,1.1
луч,тень,1.1
луч,геометрия,0.9
луч,тепло,0.9
луч,золото,0.9
луч,зайчик,0.8
луч,математика,0.8
луч,меч,0.8
луч,рентген,0.8
луч,энергия,0.7
луч,царство,0.7
луч,стрела,0.7
луч,окно,0.7
луч,радуга,0.7
луч,волна,0.7
луч,физика,0.7
луч,стекло,0.6
луч,оптика,0.6
луч,облако,0.6
луч,луна,0.6
луч,радиация,0.6
луч,туча,0.6
земля,планета,114.5
земля,шар,59.0
земля,вода,27.4
земля,луна,16.1
земля,почва,12.7
земля,суша,12.7
земля,грунт,12.3
земля,жизнь,11.8
земля,солнце,10.8
земля,огород,9.9
земля,песок,9.7
земля,воздух,9.3
земля,орбита,6.8
земля,дом,6.1
земля,иллюминатор,4.7
земля,чернозём,4.5
земля,родина,4.2
земля,пашня,4.0
земля,поле,3.7
земля,марс,3.1
земля,надел,3.0
земля,мантия,2.9
земля,дёрн,2.9
земля,матушка,2.8
земля,космос,2.6
земля,круг,2.0
земля,торф,2.0
земля,пахота,2.0
земля,геоцентризм,2.0
земля,прах,2.0
земля,недра,2.0
земля,плодородие,2.0
земля,экватор,2.0
земля,остров,2.0
земля,юпитер,2.0
земля,гора,2.0
земля,человечество,2.0
земля,камень,2.0
земля,океан,1.4
земля,растение,1.4
земля,урожай,1.4
земля,сырость,1.3
земля,кадастр,1.2
земля,цветок,1.2
земля,удобрение,1.2
земля,магма,1.1
земля,кора,1.1
земля,сад,1.1
земля,шарик,1.1
земля,кормилица,1.1
земля,экология,1.1
земля,пух,0.8
земля,стихия,0.8
земля,холод,0.6
земля,гумус,0.6
земля,колыбель,0.6
земля,земляника,0.6
земля,пыль,0.6
земля,перегной,0.6
радость,счастье,113.8
радость,смех,112.8
радость,улыбка,72.4
радость,веселье,47.1
радость,солнце,32.1
радость,любовь,18.1
радость,печаль,17.1
радость,восторг,16.1
радость,подарок,15.7
радость,эмоция,13.9
радость,гадость,12.6
радость,ребёнок,11.4
радость,успех,11.3
радость,удача,10.2
радость,грусть,9.8
радость,радуга,8.8
радость,свет,8.7
радость,позитив,8.2
радость,встреча,7.7
радость,лето,7.3
радость,море,5.5
радость,уныние,5.0
радость,музыка,4.8
радость,семья,4.8
радость,общение,4.7
радость,чудо,4.0
радость,удивление,3.8
радость,песня,3.6
радость,мама,3.5
радость,небо,3.0
радость,шоколад,3.0
радость,отдых,3.0
радость,гармония,2.9
радость,боль,2.9
радость,бытие,2.0
радость,свобода,2.0
радость,открытие,2.0
радость,рождение,2.0
радость,шутка,2.0
радость,дом,2.0
радость,свадьба,2.0
радость,сказка,2.0
радость,новость,2.0
радость,алкоголь,2.0
радость,состояние,2.0
радость,удовлетворение,2.0
радость,смерть,2.0
радость,цветок,2.0
радость,ненависть,2.0
радость,клоун,2.0
радость,благодать,2.0
радость,воодушевление,2.0
радость,огорчение,2.0
радость,хохот,2.0
радость,злость,1.3
радость,глупость,1.3
радость,качели,1.3
радость,конфета,1.2
радость,лёгкость,1.2
радость,отпуск,1.2
радость,энергия,1.2
радость,достижение,1.2
радость,спокойствие,1.2
радость,крик,1.2
радость,момент,1.2
радость,мгновение,1.2
радость,блаженство,1.1
радость,беззаботность,1.1
радость,прелесть,1.1
радость,кошка,1.1
радость,щенок,1.1
радость,гормон,1.1
радость,ложь,1.1
радость,богатство,1.1
радость,возбуждение,1.1
радость,смешинка,1.1
радость,танец,1.1
радость,гордость,1.1
радость,солнышко,1.1
радость,прогулка,1.1
радость,экстаз,1.1
радость,событие,0.8
радость,прыжок,0.7
радость,визг,0.7
радость,мороженое,0.7
радость,безмятежность,0.7
радость,безумие,0.7
радость,юмор,0.6
радость,всплеск,0.6
радость,фейерверк,0.6
радость,материнство,0.6
радость,шарик,0.6
радость,штаны,0.6
холод,зима,113.8
холод,снег,41.9
холод,мороз,24.0
холод,озноб,15.6
холод,голод,11.2
холод,стужа,11.1
холод,холодильник,7.7
холод,дрожь,7.1
холод,вьюга,5.8
холод,зной,3.9
холод,минус,3.8
холод,шарф,3.0
холод,свежесть,3.0
холод,морозко,2.9
холод,простуда,2.9
холод,смерть,2.8
холод,иней,2.7
холод,мрак,2.0
холод,погода,2.0
холод,метель,2.0
холод,обморожение,2.0
холод,куртка,2.0
холод,шапка,2.0
холод,пар,2.0
холод,отопление,2.0
холод,окоченение,2.0
холод,одежда,2.0
холод,мерзлота,1.3
холод,морозилка,1.3
холод,одеяло,1.3
холод,снежинка,1.2
холод,морозильник,1.2
холод,холодец,1.2
холод,плед,1.2
холод,оцепенение,1.2
холод,зябь,1.1
холод,собака,1.1
холод,одиночество,1.1
холод,дискомфорт,1.1
холод,насморк,1.1
холод,темнота,1.1
холод,шуба,0.9
холод,чай,0.8
холод,боль,0.7
холод,сосулька,0.7
холод,медведь,0.7
холод,душа,0.7
холод,камин,0.6
холод,переохлаждение,0.6
холод,пуховик,0.6
холод,пустота,0.6
холод,онемение,0.6
холод,сон,0.6
холод,градусник,0.6
холод,депрессия,0.6
холод,холодок,0.6
холод,батарея,0.6
уют,дом,113.7
уют,тепло,51.9
уют,комфорт,13.6
уют,камин,11.4
уют,чистота,5.8
уют,семья,5.7
уют,порядок,5.6
уют,счастье,5.5
уют,плед,5.0
уют,кот,4.8
уют,одеяло,4.4
уют,тапочки,4.0
уют,кошка,3.8
уют,комната,2.7
уют,покой,2.6
уют,быт,2.6
уют,ковёр,2.0
уют,спальня,2.0
уют,чай,2.0
уют,любовь,2.0
уют,мир,2.0
уют,лампа,2.0
уют,свитер,2.0
уют,очаг,1.5
уют,утюг,1.4
уют,диван,1.4
уют,мама,1.4
уют,кресло,1.4
уют,спокойствие,1.3
уют,кафе,1.3
уют,женщина,1.3
уют,гармония,1.2
уют,сон,1.2
уют,мягкость,1.2
уют,обстановка,1.2
уют,хозяйка,1.2
уют,печь,1.2
уют,отдых,1.1
уют,секс,1.1
уют,атмосфера,1.1
уют,безопасность,1.1
уют,дизайн,1.1
уют,абажур,1.1
уют,магазин,0.8
уют,забота,0.8
уют,гнездо,0.7
уют,костёр,0.7
уют,дача,0.7
уют,какао,0.7
уют,окно,0.6
уют,тишина,0.6
война,мир,110.3
война,оружие,32.4
война,битва,12.9
война,голод,11.8
война,окоп,9.0
война,ужас,6.0
война,конфликт,5.3
война,стрельба,5.0
война,смерть,4.6
война,кровь,4.5
война,страх,4.0
война,наполеон,3.9
война,стратегия,3.9
война,взрыв,3.7
война,зло,3.6
война,разруха,3.4
война,нападение,3.0
война,боль,2.0
война,разрушение,2.0
война,агрессор,2.0
война,поле,2.0
война,борьба,2.0
война,бойня,2.0
война,беда,2.0
война,огонь,2.0
война,игра,2.0
война,земля,2.0
война,противостояние,2.0
война,потеря,2.0
война,кошмар,2.0
война,убийство,1.4
война,гибель,1.3
война,каска,1.2
война,выстрел,1.2
война,поражение,1.2
война,апокалипсис,1.2
война,перемирие,1.2
война,пехота,1.1
война,ссора,1.1
война,сила,1.1
война,хаки,1.1
война,катастрофа,1.1
война,трагедия,0.8
война,книга,0.8
война,глупость,0.8
война,хаос,0.7
война,политика,0.6
война,чума,0.6
война,ад,0.6
космос,вселенная,109.0
космос,ракета,28.4
космос,вакуум,27.8
космос,бесконечность,21.2
космос,пустота,19.7
космос,полёт,18.9
космос,пространство,12.7
космос,космонавт,11.7
космос,пыль,5.0
космос,астронавт,4.5
космос,комета,4.3
космос,скафандр,3.9
космос,тьма,3.9
космос,хаос,3.6
космос,безграничность,3.6
космос,душа,3.0
космос,бог,2.9
космос,туманность,2.9
космос,простор,2.9
космос,фантастика,2.9
космос,холод,2.0
космос,гостиница,2.0
космос,бездна,2.0
космос,бескрайность,2.0
космос,океан,2.0
космос,ночь,2.0
космос,покорение,2.0
космос,тишина,2.0
космос,открытие,2.0
космос,метеор,2.0
космос,неизвестность,2.0
космос,время,2.0
космос,красота,2.0
космос,чернота,1.4
космос,порядок,1.3
космос,глубина,1.3
космос,предчувствие,1.3
космос,осмос,1.3
космос,космодром,1.3
космос,мироздание,1.3
космос,даль,1.3
космос,путешествие,1.2
космос,необъятность,1.2
космос,микрокосм,1.2
космос,мечта,1.2
космос,запуск,1.2
космос,освоение,1.2
космос,станция,1.2
космос,исследование,1.2
космос,свобода,1.2
космос,собака,1.1
космос,песня,1.1
космос,неизведанность,1.1
космос,астронавтика,1.1
космос,павильон,1.1
космос,пришелец,1.1
космос,секс,1.1
космос,темнота,0.8
космос,детка,0.8
космос,эфир,0.7
космос,кинотеатр,0.7
космос,союз,0.7
космос,косметика,0.6
космос,тайна,0.6
космос,загадка,0.6
зима,снег,107.5
зима,лето,29.7
зима,мороз,20.1
зима,санки,8.8
зима,сугроб,8.7
зима,весна,8.5
зима,стужа,7.1
зима,снежинка,6.7
зима,вьюга,6.1
зима,январь,5.6
зима,ёлка,5.5
зима,сани,5.3
зима,спячка,5.0
зима,метель,4.1
зима,сосулька,3.9
зима,иней,2.9
зима,крестьянин,2.7
зима,сезон,2.7
зима,каникулы,2.0
зима,февраль,2.0
зима,горка,2.0
зима,снежок,2.0
зима,снегопад,2.0
зима,наст,2.0
зима,север,2.0
зима,ночь,1.3
зима,солнце,1.3
зима,уют,1.2
зима,сон,1.2
зима,румянец,1.2
зима,оттепель,1.2
зима,сессия,1.2
зима,баба,1.1
зима,узор,1.1
зима,обморожение,1.1
зима,тройка,1.1
зима,лес,1.1
зима,плед,1.1
зима,ветер,0.7
зима,хруст,0.7
зима,год,0.7
зима,белизна,0.6
зима,салазки,0.6
зима,смерть,0.6
зима,заяц,0.6
зима,зимовка,0.6
зима,зимовье,0.6
зима,деревня,0.6
зима,праздник,0.6
ужас,страх,105.7
ужас,кошмар,40.5
ужас,паника,10.2
ужас,боль,5.6
ужас,испуг,5.5
ужас,темнота,5.3
ужас,крик,5.1
ужас,монстр,4.5
ужас,фильм,3.6
ужас,ночь,3.4
ужас,зомби,3.0
ужас,кровь,2.8
ужас,сон,2.8
ужас,кино,2.6
ужас,смерть,2.0
ужас,оцепенение,2.0
ужас,боязнь,2.0
ужас,шок,2.0
ужас,одиночество,2.0
ужас,триллер,1.4
ужас,гримаса,1.2
ужас,комедия,1.2
ужас,привидение,1.2
ужас,трепет,1.2
ужас,тишина,1.1
ужас,неожиданность,1.1
ужас,дьявол,1.1
ужас,визг,1.1
ужас,гнев,1.1
ужас,эмоция,0.9
ужас,чувство,0.8
ужас,неизвестность,0.7
ужас,ад,0.7
ужас,отчаяние,0.7
ужас,жанр,0.7
ужас,отвращение,0.7
ужас,адреналин,0.7
ужас,бегство,0.7
